nombre,precio,rating,reseñas,link,producto
"Kiprim ES3 - Destornillador eléctrico pequeño de 4 V, herramienta de destornillador inalámbrico con batería recargable, luz frontal LED y luz de visualización de energía para el hogar, bricolaje,",14.99,4.4,2707,https://www.amazon.com.co/-/es/Kiprim-ES3-Destornillador-destornillador-visualizaci%C3%B3n/dp/B09M7ZY4ZM/ref=sr_1_49?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-49,atornillador electrico
Milwaukee 2401-20 M12 desarmador hexagonal de 1/4 pulgadas,40.58,4.7,2733,https://www.amazon.com.co/-/es/Milwaukee-2401-20-desarmador-hexagonal-pulgadas/dp/B00VYNEEZO/ref=sr_1_51?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-51,atornillador electrico
"LMQ Mini juego de destornilladores eléctricos, 30 en 1, destornillador eléctrico pequeño, inalámbrico, 24 puntas magnéticas, ajuste de doble velocidad, 3 luces LED, kit de herramientas de reparación",15.99,4.3,108,https://www.amazon.com.co/-/es/destornilladores-el%C3%A9ctricos-destornillador-inal%C3%A1mbrico-herramientas/dp/B0D2RHCQ1H/ref=sr_1_52?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-52,atornillador electrico
"Fanttik Mini destornillador eléctrico E2 Max 3.7V, destornillador eléctrico inalámbrico, máximo 0.4N.m, 50 puntas magnéticas, 5/32 pulgadas hexagonal, almacenamiento magnético, herramienta de",74.99,4.7,62,https://www.amazon.com.co/-/es/destornillador-Max-inal%C3%A1mbrico-almacenamiento-herramienta/dp/B0DSVLG2LY/ref=sr_1_53?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-53,atornillador electrico
"AVID POWER Juego de destornilladores eléctricos recargables de 4 V con 44 accesorios, pistola de tornillo de 5.65 Nm, ajuste de par de torsión 5+1, mango de 2 posiciones con luz LED",29.74,4.3,2643,https://www.amazon.com.co/-/es/destornilladores-el%C3%A9ctricos-recargables-accesorios-posiciones/dp/B0928Q21RC/ref=sr_1_54?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-54,atornillador electrico
"Fanttik S1 Ace - Destornillador inalámbrico de 3.7 V, kit de destornillador eléctrico con bolsa de almacenamiento EVA, 3 ajustes de par, máximo 6 N.m, batería de 2000 mAh, luz LED, hexagonal de 1/4",39.99,4.8,89,https://www.amazon.com.co/-/es/Fanttik-S1-Ace-Destornillador-destornillador/dp/B0CBBT8N6T/ref=sr_1_55?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-55,atornillador electrico
"Pequeño destornillador inalámbrico, funciona con pilas, recargable, puede girar en sentido horario o antihorario, con un control de botón y batería de larga duración, 10 bits y 2 puntas extendidas,",14.99,4.3,208,https://www.amazon.com.co/-/es/destornillador-inal%C3%A1mbrico-recargable-antihorario-extendidas/dp/B0CXCNZXT5/ref=sr_1_56?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-56,atornillador electrico
"Juego de destornilladores eléctricos con brocas, mini destornillador eléctrico de 4.2 V, 30 puntas magnéticas S2, cable de carga USB tipo C, herramienta de reparación para teléfono electrónico,",13.99,4.2,8,https://www.amazon.com.co/-/es/destornilladores-el%C3%A9ctricos-destornillador-herramienta-electr%C3%B3nico/dp/B0DNZR1V87/ref=sr_1_57?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-57,atornillador electrico
"Fanttik L1 Pro - Destornillador inalámbrico de 3.7 V, juego de destornilladores eléctricos con 14 brocas, pantalla digital, iones de litio 2000 mAh, 1/4 pulgadas hexagonales, 6 ajustes de par de 0.5-6",39.99,4.6,756,https://www.amazon.com.co/-/es/Fanttik-L1-Pro-Destornillador-destornilladores/dp/B09797H8GN/ref=sr_1_58?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-58,atornillador electrico
"IfU - Kit de destornilladores eléctricos, destornillador eléctrico inalámbrico recargable con luz LED y 12 puntas magnéticas, juego de destornilladores eléctricos para reparación diaria de muebles,",23.99,4.8,30,https://www.amazon.com.co/-/es/IfU-destornilladores-el%C3%A9ctricos-destornillador-inal%C3%A1mbrico/dp/B0D81S3VT1/ref=sr_1_59?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-59,atornillador electrico
"DEWALT - Kit de taladro/destornillador inalámbrico máximo de 20 V, 2 baterías y cargador incluido (DCD771C2)",99.0,4.8,49510,https://www.amazon.com.co/-/es/DEWALT-destornillador-inal%C3%A1mbrico-bater%C3%ADas-cargador/dp/B00ET5VMTU/ref=sr_1_60?dib=eyJ2IjoiMSJ9.FF1hEjr_xCh7g7f7x8Ic4SZ2Plf50jP1JHl4M8JLGqwZsJjPpgo6XW807vndb1j3pXU0LRuUAx3rWbVYq_WqIvsxFzQaxmwsWAziGJOd988imhJXSW7XIltR_J5znewVDOqOWe6FFO3CooRKJNvpBunbZE5a5mW3VZyMJkvPdxIM5Z47ho74reU-ZeLcH94gSGybeBnrpvkOJ1ylUvMh5FnYetngL964CtkxDwgsGyT5zATunAxem4hlSe39QY8SmQV0W6n5-pIq67nw0s_mue_ItX1WdEJZu0dhEq3S0Ao.ZokA_dQcinWYsE3wNCT_TJXU-EGXNN5MbNBD-_ayjkw&dib_tag=se&keywords=atornillador+electrico&qid=1748048333&sr=8-60,atornillador electrico
"Anuncio Patrocinado - EZARC Juego de destornilladores eléctricos, destornillador inalámbrico 181 en 1, 3 ajustes de par con 160 puntas de precisión magnéticas, kit de herramientas de reparación de destornilladores",56.07,4.3,340,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo3MjUwNjUxODgzNDM3MzY0OjE3NDgwNDgzNjM6c3BfYXRmX25leHQ6MzAwMzU2Nzg3OTQyMTAyOjowOjo&url=%2Fdestornilladores-el%25C3%25A9ctricos-destornillador-inal%25C3%25A1mbrico-herramientas%2Fdp%2FB0CWNDD3QM%2Fref%3Dsr_1_193_sspa%3Fdib%3DeyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg%26dib_tag%3Dse%26keywords%3Datornillador%2Bel%25C3%25A9ctrico%26qid%3D1748048363%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,atornillador electrico
"Anuncio Patrocinado - Mini destornillador eléctrico, juego de destornilladores eléctricos de precisión 50 en 1, destornillador de bolsillo inalámbrico con 48 puntas magnéticas + 1 alicates + 1 barra para reparar lentes,",19.99,4.2,114,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo3MjUwNjUxODgzNDM3MzY0OjE3NDgwNDgzNjM6c3BfYXRmX25leHQ6MzAwNzcwNzE4MTQ1NjAyOjowOjo&url=%2Fdestornillador-destornilladores-el%25C3%25A9ctricos-inal%25C3%25A1mbrico-magn%25C3%25A9ticas%2Fdp%2FB0DCVPGQLK%2Fref%3Dsr_1_194_sspa%3Fdib%3DeyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg%26dib_tag%3Dse%26keywords%3Datornillador%2Bel%25C3%25A9ctrico%26qid%3D1748048363%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,atornillador electrico
"Anuncio Patrocinado - Juego de destornilladores eléctricos de 4 V, 5 N.m con batería de iones de litio de 2000 mAh, portabrocas hexagonal magnético de 1/4 pulgadas, cable de carga USB-C, 18 puntas de controlador para",22.79,4.6,87,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo3MjUwNjUxODgzNDM3MzY0OjE3NDgwNDgzNjM6c3BfYXRmX25leHQ6MzAwNjk4MTc4NTExMzAyOjowOjo&url=%2Fdestornilladores-el%25C3%25A9ctricos-portabrocas-hexagonal-controlador%2Fdp%2FB0DGP6DKQY%2Fref%3Dsr_1_195_sspa%3Fdib%3DeyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg%26dib_tag%3Dse%26keywords%3Datornillador%2Bel%25C3%25A9ctrico%26qid%3D1748048363%26sr%3D8-195-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,atornillador electrico
"Anuncio Patrocinado - Mini destornillador eléctrico, juego de destornilladores de precisión, con función de taladro eléctrico, par de 3 engranajes, luz 3LED, almacenamiento magnético, protección contra sobrecarga.",35.99,4.9,11,https://www.amazon.com.co/-/es/sspa/click?ie=UTF8&spc=MTo3MjUwNjUxODgzNDM3MzY0OjE3NDgwNDgzNjM6c3BfYXRmX25leHQ6MzAwNjU4NjE0MzM3MzAyOjowOjo&url=%2Fdestornillador-destornilladores-engranajes-almacenamiento-sobrecarga%2Fdp%2FB0DK1D7LCC%2Fref%3Dsr_1_196_sspa%3Fdib%3DeyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg%26dib_tag%3Dse%26keywords%3Datornillador%2Bel%25C3%25A9ctrico%26qid%3D1748048363%26sr%3D8-196-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,atornillador electrico
"DURATECH Llave de impacto inalámbrica: regalos para papá, pistola de impacto de 20 V, unidad de 1/2 pulgada, par máximo de 330 pies/libras, con 4 enchufes de impacto, batería de gran capacidad de 4.0",45.49,3.9,182,https://www.amazon.com.co/-/es/DURATECH-Llave-impacto-inal%C3%A1mbrica-capacidad/dp/B098T928S8/ref=sr_1_198?dib=eyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg&dib_tag=se&keywords=atornillador+el%C3%A9ctrico&qid=1748048363&sr=8-198,atornillador electrico
"Juego de destornilladores eléctricos de precisión 68 en 1, mini herramienta de reparación inalámbrica para lentes, computadoras portátiles, consolas - 5 ajustes de par, estuche magnético,",45.99,4.3,196,https://www.amazon.com.co/-/es/destornilladores-el%C3%A9ctricos-herramienta-inal%C3%A1mbrica-computadoras/dp/B0CLFX6PFK/ref=sr_1_199?dib=eyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg&dib_tag=se&keywords=atornillador+el%C3%A9ctrico&qid=1748048363&sr=8-199,atornillador electrico
"AM ARROWMAX Mini destornillador eléctrico y adaptador de perforación, destornillador de precisión de 600 RPM | Juego de herramientas mini taladro eléctrico 2 en 1, 70 brocas, 5 ajustes de torsión,",56.97,4.3,36,https://www.amazon.com.co/-/es/destornillador-el%C3%A9ctrico-adaptador-perforaci%C3%B3n-herramientas/dp/B0DRNSS8VZ/ref=sr_1_200?dib=eyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg&dib_tag=se&keywords=atornillador+el%C3%A9ctrico&qid=1748048363&sr=8-200,atornillador electrico
"Mini destornillador eléctrico - Juego de destornilladores de precisión 66 en 1, kit de herramientas de reparación de energía recargable con 4 luces LED, destornillador eléctrico inalámbrico para",27.99,4.3,20,https://www.amazon.com.co/-/es/Mini-destornillador-el%C3%A9ctrico-destornilladores-herramientas/dp/B0DK64XFF2/ref=sr_1_201?dib=eyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg&dib_tag=se&keywords=atornillador+el%C3%A9ctrico&qid=1748048363&sr=8-201,atornillador electrico
"Eastvolt Destornillador inalámbrico de 4 V, destornillador eléctrico de 6 Nm recargable con mango giratorio de 90 grados, luz LED y carga USB, barra de extensión, accesorios de 32 piezas",16.98,4.2,663,https://www.amazon.com.co/-/es/Destornillador-inal%C3%A1mbrico-destornillador-recargable-accesorios/dp/B08K9RCSRZ/ref=sr_1_202?dib=eyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg&dib_tag=se&keywords=atornillador+el%C3%A9ctrico&qid=1748048363&sr=8-202,atornillador electrico
"Juego de destornilladores eléctricos, mini destornillador de precisión inalámbrico 45 en 1, mango antideslizante, iluminación LED, pantalla digital, ajuste de doble velocidad, batería de larga",42.99,4.2,677,https://www.amazon.com.co/-/es/destornilladores-destornillador-inal%C3%A1mbrico-antideslizante-iluminaci%C3%B3n/dp/B0CP3FN5CY/ref=sr_1_203?dib=eyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg&dib_tag=se&keywords=atornillador+el%C3%A9ctrico&qid=1748048363&sr=8-203,atornillador electrico
"Destornillador eléctrico, juego de destornilladores de precisión, puntas magnéticas 64 en 1, 5 ajustes de torsión, 4 luces LED, kit de herramientas de reparación para PC, cámaras, relojes y",25.73,4.6,163,https://www.amazon.com.co/-/es/Destornillador-destornilladores-magn%C3%A9ticas-herramientas-reparaci%C3%B3n/dp/B0DFYB23GP/ref=sr_1_204?dib=eyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg&dib_tag=se&keywords=atornillador+el%C3%A9ctrico&qid=1748048363&sr=8-204,atornillador electrico
"HYCHIKA - Destornillador eléctrico, 3.6 V, 2.0 Ah, 4 velocidades variables, 57 accesorios, luz LED, carga USB",29.03,4.1,60,https://www.amazon.com.co/-/es/HYCHIKA-Destornillador-el%C3%A9ctrico-velocidades-accesorios/dp/B09HTML878/ref=sr_1_205?dib=eyJ2IjoiMSJ9.HEedezgiA5JjPysfycIUF4DSXavaEx8jMbqvk_4EC0VKpiRGHb1MbJ7zsWgsqLOK6xsVzfTkwk7t1rfIUIyXCXl6M92xXfP2yZMWykNXMe6iIaMC3UHK54CdaQDNbwYl4GHY4lKnk4Fd-dk_wPhD9gKGc72l2F-oXCcv0uhB9zUUe1naNYyfctBNwVRfM37gH24hkspsBRHWizxg7xI1vMOdoxFi3e464EMnUlOY3mXpxgC_D_Zxqi_ZL0c_fZxDK8oYRG07HpEXCgd_5pzuhEjynJlhFKlJkeaIL-_aw-k.FjIagwmirQX0nklbiQTCz4qh78EV7Vi5L9oPr95Clrg&dib_tag=se&keywords=atornillador+el%C3%A9ctrico&qid=1748048363&sr=8-205,atornillador electrico
